entity,P648
Q111726,OL5241658A
Q112057,OL140517A
Q112214,OL269058A
Q112511,OL2062347A
Q112716,OL6340113A
Q113089,OL4334069A
Q113536,OL2053466A
Q113681,OL130236A
Q113757,OL91159A
Q114336,OL2245557A
Q114842,OL2267230A
Q114868,OL148433A
Q115335,OL782938A
Q115483,OL75391A
Q115683,OL161278A
Q116258,OL164348A
Q116469,OL90558A
Q116515,OL129079A
Q65863,OL74039A
Q66207,OL151992A
Q66248,OL291147A
Q66388,OL913509A
Q66812,OL135651A
Q66942,OL136998A
Q67322,OL1736176A
Q67961,OL5562487A
Q68036,OL132915A
Q68110,OL138268A
Q68117,OL2420796A
Q68143,OL2460071A
Q68465,OL145476A
Q69022,OL2404917A
Q69087,OL151286A
Q69201,OL2228915A
Q69320,OL910232A
Q216092,OL82203A
Q52206,OL6003956A
Q52255,OL70699A
Q52257,OL2308691A
Q53003,OL973479A
Q53009,OL26308A
Q55456,OL605294A
Q55682,OL4565818A
Q55690,OL884A
Q55796,OL27336A
Q57074,OL154478A
Q57182,OL88882A
Q57235,OL117568A
Q57239,OL154389A
Q57242,OL4365621A
Q57266,OL208798A
Q57281,OL1645743A
Q57307,OL153720A
Q57386,OL3143559A
Q57387,OL45751A
Q57389,OL149830A
Q57426,OL44465A
Q57619,OL135314A
Q57629,OL4943543A
Q58033,OL39206A
Q58612,OL142288A
Q58799,OL417093A
Q58811,OL150292A
Q59737,OL69572A
Q60259,OL129891A
Q60477,OL912871A
Q60785,OL148996A
Q61082,OL662154A
Q61091,OL125525A
Q61178,OL478391A
Q61194,OL42596A
Q61263,OL851615A
Q61601,OL280076A
Q61657,OL907984A
Q61662,OL697949A
Q61723,OL260158A
Q61940,OL197938A
Q61980,OL918461A
Q62053,OL744434A
Q62134,OL4585364A
Q62133,OL149640A
Q62334,OL265958A
Q62432,OL3451305A
Q62628,OL194582A
Q62871,OL487706A
Q62985,OL325559A
Q63054,OL143983A
Q63667,OL85833A
Q64404,OL128453A
Q64791,OL2027934A
Q64850,OL124402A
Q65019,OL73759A
Q65101,OL816760A
Q65448,OL148242A
Q65504,OL143484A
Q153579,OL223562A
Q169047,OL4996585A
Q191480,OL76475A
Q214593,OL6888831A
Q214737,OL4757683A
Q214930,OL6391447A
Q217619,OL2623074A
Q222791,OL86546A
Q233265,OL48850A
Q233953,OL7469361A
Q236236,OL78841A
Q242423,OL4834104A
Q246953,OL31012A
Q255662,OL144106A
Q256991,OL1070924A
Q259723,OL5080033A
Q266661,OL5537823A
Q276028,OL23767A
Q287361,OL1220192A
Q294773,OL4340559A
Q310341,OL26274A
Q312410,OL4749239A
Q314256,OL6810299A
Q318188,OL73801A
Q326460,OL5700237A
Q327113,OL2125371A
Q331018,OL4691152A
Q338689,OL4909225A
Q341367,OL1111770A
Q344865,OL136454A
Q350781,OL5513335A
Q352725,OL107388A
Q354828,OL148751A
Q354867,OL422625A
Q359839,OL53509A
Q360507,OL337513A
Q379960,OL47760A
Q399305,OL7130116A
Q429184,OL5660430A
Q459901,OL597721A
Q461104,OL18070A
Q469164,OL135162A
Q471184,OL4653292A
Q483709,OL471075A
Q80596,OL21569A
Q81685,OL4280625A
Q81796,OL26997A
Q82248,OL77081A
Q83158,OL86757A
Q83184,OL161699A
Q84150,OL61295A
Q84455,OL915070A
Q84469,OL2107166A
Q84512,OL1156853A
Q84532,OL293846A
Q84824,OL796117A
Q84888,OL2360802A
Q84894,OL1941239A
Q85301,OL2384275A
Q85479,OL2243845A
Q85590,OL934413A
Q85728,OL768013A
Q85811,OL5294100A
Q86152,OL1326709A
Q86419,OL4476260A
Q86510,OL134434A
Q86543,OL846327A
Q86666,OL5089849A
Q218679,OL119715A
Q255324,OL2329519A
Q533042,OL2242353A
Q2745779,OL976115A
Q4756716,OL668332A
Q18631473,OL712598A
Q19561346,OL2980558A
Q1975929,OL7042207A
Q2152585,OL5659739A
Q2162121,OL83295A
Q2194257,OL7923913A
Q2210595,OL1504096A
Q2212536,OL663419A
Q4128,OL2809202A
Q15975,OL25573A
Q16297,OL29746A
Q16400,OL466215A
Q16867,OL28127A
Q18404,OL114876A
Q18914,OL382419A
Q19330,OL218453A
Q232125,OL2525474A
Q264254,OL414960A
Q297785,OL4950712A
Q2840806,OL5086280A
Q2850815,OL5267970A
Q3292742,OL7420469A
Q18684493,OL6366545A
Q19356181,OL4987082A
Q52149193,OL5622625A
Q53293874,OL5370704A
Q63485595,OL5713151A
Q14278,OL5990643A
Q14430,OL160850A
Q14536,OL6832549A
Q14540,OL6893262A
Q14678,OL152394A
Q14715,OL1562990A
Q14990,OL5375106A
Q15153,OL2144904A
Q15417,OL4778559A
Q15474,OL7181642A
Q15803,OL1945886A
Q15806,OL1627525A
Q15953,OL203343A
Q15969,OL144915A
Q16053,OL2310632A
Q21055426,OL2046412A
Q27478559,OL7028027A
Q52154496,OL1958513A
Q53441117,OL788588A
Q75458949,OL4555791A
Q94402558,OL1153055A
Q94624093,OL1029304A
Q94653103,OL241617A
Q86912,OL6888488A
Q87685,OL281464A
Q88269,OL2097220A
Q88281,OL2087041A
Q88859,OL464409A
Q88970,OL6888388A
Q89261,OL1135820A
Q89716,OL366006A
Q90002,OL293014A
Q90074,OL150052A
Q90115,OL153326A
Q90798,OL1082315A
Q91170,OL2324644A
Q91729,OL117315A
Q93137,OL135291A
Q93157,OL28035A
Q93525,OL267593A
Q93614,OL3037149A
Q93652,OL3169337A
Q93718,OL557116A
Q93871,OL136645A
Q94034,OL128413A
Q94186,OL2681562A
Q94480,OL330270A
Q94645,OL2270686A
Q95194,OL164983A
Q95230,OL2383295A
Q95272,OL34179A
Q95971,OL2570814A
Q96028,OL4487017A
Q97050,OL264959A
Q97107,OL2007192A
Q97596,OL917297A
Q313668,OL3014385A
Q315808,OL28064A
Q316138,OL394285A
Q317631,OL26435A
Q318138,OL1761278A
Q318509,OL254622A
Q319277,OL7525805A
Q319693,OL577328A
Q320633,OL1604237A
Q323516,OL2576584A
Q1354130,OL453859A
Q1368840,OL395577A
Q2203725,OL1436567A
Q3263756,OL900427A
Q3292549,OL4879905A
Q3791574,OL1119430A
Q5085957,OL5834706A
Q5266532,OL11874A
Q9287278,OL8793306A
Q12727724,OL162424A
Q18528270,OL118939A
Q18559826,OL4300482A
Q18576714,OL1603988A
Q18670533,OL1960817A
Q18681500,OL1004342A
Q18811047,OL5199580A
Q18811246,OL6633651A
Q18917424,OL5061521A
Q19043058,OL5974897A
Q1509247,OL9496082A
Q1518861,OL6989312A
Q1562058,OL1393134A
Q1568735,OL302039A
Q1605055,OL6767078A
Q1606343,OL6830044A
Q1704047,OL730739A
Q1778315,OL105896A
Q1791448,OL109955A
Q1815982,OL2283528A
Q1919549,OL347890A
Q1958362,OL6723636A
Q1963005,OL23182A
Q1966318,OL862090A
Q1970232,OL255114A
Q118273,OL5681048A
Q123041,OL3114663A
Q187765,OL30514A
Q230670,OL65067A
Q237090,OL948700A
Q237103,OL55567A
Q317055,OL138380A
Q464409,OL116591A
Q686476,OL150584A
Q973855,OL2312552A
Q77475,OL1734109A
Q77884,OL4841531A
Q16345,OL447717A
Q16378,OL4430907A
Q16397,OL218487A
Q16571,OL155483A
Q16873,OL6534402A
Q16996,OL5505977A
Q17457,OL229501A
Q17522,OL2605964A
Q17714,OL2675573A
Q17892,OL92777A
Q18243,OL404456A
Q18314,OL7006288A
Q18420,OL329548A
Q18430,OL4443350A
Q18630,OL5120682A
Q18821,OL4351406A
Q18978,OL1081364A
Q19008,OL113444A
Q19015,OL498504A
Q19054,OL126978A
Q19074,OL537894A
Q19469,OL4343280A
Q19673,OL2660359A
Q19878,OL274868A
Q20014,OL2567418A
Q20012,OL2593953A
Q20018,OL5993015A
Q20127,OL416334A
Q20566,OL1734178A
Q20650,OL1890102A
Q55245,OL828239A
Q58057,OL138261A
Q60753,OL1242413A
Q337185,OL952048A
Q353788,OL2656981A
Q364143,OL2137045A
Q366756,OL2304081A
Q381296,OL1217A
Q383858,OL6305904A
Q430076,OL1755972A
Q432552,OL3832879A
Q432919,OL587394A
Q435241,OL2263030A
Q436712,OL27681A
Q29621,OL460288A
Q39212,OL25788A
Q39829,OL2162284A
Q39987,OL1389746A
Q40909,OL19450A
Q40946,OL18283A
Q41166,OL24522A
Q41502,OL33439A
Q42398,OL3869A
Q42443,OL91522A
Q42511,OL13066A
Q42544,OL112972A
Q43227,OL340903A
Q43444,OL79039A
Q43736,OL248278A
Q44183,OL335424A
Q44219,OL1390630A
Q44306,OL26769A
Q44490,OL116295A
Q44520,OL342487A
Q44540,OL410798A
Q44593,OL24136A
Q45765,OL44633A
Q46248,OL25712A
Q47087,OL2623461A
Q47561,OL6287601A
Q48559,OL6826956A
Q49001,OL396848A
Q49017,OL2645364A
Q49065,OL220932A
Q49072,OL4352886A
Q106802,OL1220365A
Q106812,OL41479A
Q106834,OL39764A
Q106917,OL153462A
Q107028,OL4020237A
Q107297,OL6897564A
Q107317,OL6339368A
Q107368,OL293980A
Q107379,OL435188A
Q108014,OL83171A
Q108124,OL665354A
Q108182,OL4266669A
Q108205,OL5292994A
Q108926,OL6797510A
Q109124,OL791027A
Q109158,OL1159924A
Q109635,OL1986569A
Q109983,OL790648A
Q110529,OL219582A
Q110567,OL7233285A
Q110720,OL4481548A
Q110729,OL2507726A
Q111210,OL2506108A
Q111375,OL2154387A
Q111912,OL1107705A
Q112169,OL662394A
Q112202,OL856556A
Q112255,OL151301A
Q112346,OL150547A
Q112355,OL1833264A
Q112979,OL2941617A
Q113176,OL2475303A
Q113750,OL472527A
Q113794,OL2272663A
Q113902,OL6361686A
Q113917,OL1473673A
Q114191,OL5023604A
Q114377,OL1333824A
Q114450,OL473654A
Q66023,OL4376997A
Q66313,OL5161246A
Q67111,OL2476036A
Q67533,OL1839847A
Q67888,OL1290236A
Q68325,OL1837169A
Q69311,OL1452457A
Q69727,OL5400236A
Q71372,OL4597471A
Q71410,OL4266449A
Q71416,OL114760A
Q71507,OL413576A
Q71563,OL2491222A
Q72913,OL2370775A
Q74921,OL2510508A
Q75107,OL137612A
Q75202,OL4266553A
Q75209,OL819081A
Q75568,OL152734A
Q75823,OL139499A
Q75886,OL596824A
Q76117,OL5991079A
Q76743,OL1495329A
Q76811,OL2008952A
Q76815,OL4811963A
Q76984,OL149879A
Q78529,OL132423A
Q78571,OL149032A
Q78873,OL79933A
Q79062,OL290133A
Q80766,OL233248A
Q82032,OL2623360A
Q85645,OL2417130A
Q86167,OL359042A
Q86203,OL7214082A
Q87479,OL1700467A
Q87564,OL4281072A
Q87907,OL117564A
Q88031,OL998563A
Q89520,OL46670A
Q3675978,OL137671A
Q7231,OL321770A
Q17010,OL7081440A
Q18254,OL2436246A
Q34391,OL159730A
Q50051,OL532527A
Q54803,OL4583070A
Q58662,OL1451557A
Q58845,OL2402999A
Q60851,OL88263A
Q61894,OL1825688A
Q62404,OL117567A
Q62591,OL4275801A
Q63174,OL6636514A
Q63309,OL67193A
Q65157,OL601941A
Q65178,OL5869320A
Q69929,OL5791773A
Q70326,OL135254A
Q70988,OL6003395A
Q71316,OL6227626A
Q71325,OL5291873A
Q71465,OL1579418A
Q71491,OL985930A
Q71502,OL1269214A
Q71567,OL1386299A
Q71618,OL252985A
Q72040,OL4477165A
Q72094,OL131447A
Q72165,OL2365581A
Q72267,OL1460825A
Q72568,OL904630A
Q72630,OL193985A
Q72691,OL2090966A
Q78977,OL150080A
Q81807,OL360292A
Q84676,OL123992A
Q86260,OL2027557A
Q86844,OL4477727A
Q87263,OL3218945A
Q87378,OL660192A
Q87473,OL2388819A
Q87850,OL1056243A
Q88890,OL2399993A
Q91399,OL117272A
Q91589,OL2051395A
Q96573,OL1269534A
Q99351,OL2313514A
Q101356,OL133489A
Q104686,OL6389209A
Q106092,OL918960A
Q106254,OL1556953A
Q109493,OL154473A
Q117110,OL4693897A
Q122805,OL753489A
Q123696,OL1111490A
Q124626,OL63595A
Q124918,OL487831A
Q129356,OL6305822A
Q444806,OL216646A
Q448948,OL2236053A
Q453555,OL780393A
Q454630,OL196464A
Q466539,OL2250617A
Q468339,OL6850721A
Q471638,OL6300076A
Q472568,OL164319A
Q486063,OL1521419A
Q487125,OL5365028A
Q511215,OL7104049A
Q519693,OL2274232A
Q533987,OL7041179A
Q534428,OL3832433A
Q546952,OL129222A
Q549327,OL1509227A
Q551429,OL290799A
Q918557,OL4274516A
Q921675,OL848236A
Q928940,OL10242080A
Q937897,OL934977A
Q940439,OL2403464A
Q956296,OL161942A
Q957997,OL1173985A
Q961895,OL5008803A
Q965927,OL4275055A
Q966067,OL251748A
Q968980,OL2837853A
Q977839,OL1564278A
Q982351,OL3202711A
Q993733,OL1726737A
Q993835,OL1102346A
Q1000005,OL979497A
Q1008988,OL81376A
Q1030379,OL589759A
Q1043621,OL2473265A
Q1055609,OL588811A
Q1065287,OL855578A
Q1079499,OL5779328A
Q1085304,OL732440A
Q1103904,OL5306521A
Q1145195,OL152270A
Q102255,OL5561552A
Q104259,OL6746453A
Q104266,OL392310A
Q106001,OL1774838A
Q106662,OL590473A
Q116861,OL6439810A
Q125133,OL4888177A
Q125933,OL1881619A
Q128746,OL1429622A
Q144622,OL2712766A
Q153905,OL4761135A
Q185002,OL3965501A
Q186327,OL2629317A
Q193018,OL299925A
Q207867,OL7598680A
Q213592,OL1081852A
Q214815,OL5530315A
Q3767688,OL1206590A
Q4236309,OL112763A
Q4766772,OL2537790A
Q4906791,OL1071822A
Q5294149,OL186850A
Q5362127,OL1064744A
Q5363223,OL2000972A
Q5543134,OL2240720A
Q5544276,OL1742765A
Q5718316,OL4768328A
Q6136797,OL1377351A
Q6696946,OL2689497A
Q6779264,OL3464288A
Q6779620,OL2310457A
Q7331775,OL226753A
Q7368981,OL2238380A
Q7422631,OL1246990A
Q7685527,OL1425941A
Q8005981,OL2501090A
Q12032982,OL5130575A
Q15463324,OL2496345A
Q15491484,OL162089A
Q15689600,OL2542777A
Q16210394,OL6337010A
Q16857297,OL2507978A
Q2275893,OL65039A
Q2288541,OL6783218A
Q2348632,OL363007A
Q2363899,OL775012A
Q2445212,OL6937395A
Q73263,OL2366930A
Q73359,OL4799574A
Q73506,OL24388A
Q74303,OL2497711A
Q74465,OL152156A
Q75831,OL89990A
Q75868,OL58212A
Q76171,OL91155A
Q76277,OL2311881A
Q76412,OL91152A
Q76480,OL125711A
Q76546,OL88204A
Q76590,OL299505A
Q76755,OL88715A
Q76820,OL75772A
Q77069,OL208757A
Q77206,OL68562A
Q77208,OL144877A
Q77214,OL154683A
Q77276,OL4280179A
Q77299,OL82040A
Q77321,OL150459A
Q77447,OL117648A
Q77470,OL152693A
Q77468,OL88759A
Q77482,OL61616A
Q77484,OL148892A
Q77485,OL154356A
Q77488,OL5209235A
Q77494,OL679186A
Q77708,OL934282A
Q77742,OL690761A
Q77751,OL276903A
Q77754,OL929838A
Q77788,OL257397A
Q77886,OL4490372A
Q77900,OL817199A
Q78003,OL61328A
Q78487,OL135531A
Q78484,OL47465A
Q78509,OL27272A
Q78514,OL123298A
Q78608,OL4331003A
Q78865,OL1941275A
Q78939,OL154305A
Q79055,OL558634A
Q80064,OL145748A
Q55753,OL9856A
Q55769,OL2423A
Q57187,OL53589A
Q57257,OL154318A
Q57442,OL2675379A
Q57477,OL91826A
Q57603,OL125445A
Q57802,OL155071A
Q57879,OL4648410A
Q57945,OL1637800A
Q58062,OL21714A
Q58431,OL118022A
Q58720,OL740809A
Q59054,OL3121035A
Q5895692,OL758454A
Q5936628,OL736803A
Q7803896,OL7492549A
Q10306416,OL1522930A
Q11689716,OL564923A
Q222944,OL60496A
Q229550,OL5836805A
Q236848,OL397243A
Q239652,OL3551790A
Q240128,OL9025585A
Q241299,OL215852A
Q251089,OL5639414A
Q269879,OL2416597A
Q272855,OL28493A
Q274763,OL1271400A
Q284534,OL861257A
Q286654,OL2412862A
Q288936,OL476277A
Q298388,OL118176A
Q305202,OL998692A
Q313007,OL229685A
Q101221,OL1226518A
Q101361,OL2154273A
Q101568,OL682982A
Q101638,OL73405A
Q101957,OL5660426A
Q101989,OL4767614A
Q102111,OL146555A
Q102362,OL1177827A
Q102483,OL41814A
Q2833346,OL919985A
Q2959511,OL75450A
Q3174282,OL2576269A
Q3184426,OL668650A
Q3188863,OL2496102A
Q15973952,OL1845829A
Q18011930,OL4273949A
Q18197774,OL1474242A
Q21522843,OL4662434A
Q24717963,OL160145A
Q27179211,OL2527739A
Q52148419,OL2392171A
Q55600122,OL6896716A
Q60054911,OL1422724A
Q86090110,OL5525154A
Q91327051,OL1961688A
Q91407278,OL1475028A
Q95680127,OL132111A
Q96096914,OL5963330A
Q99348922,OL6083693A
Q112674471,OL2405539A
Q116157413,OL2090614A
Q94614,OL1872112A
Q94889,OL938960A
Q95193,OL151432A
Q95229,OL139413A
Q95233,OL1113569A
Q95268,OL1138224A
Q95447,OL1786365A
Q95572,OL2432319A
Q95710,OL2156532A
Q96250,OL2319456A
Q96407,OL355783A
Q96441,OL3171220A
Q96595,OL792280A
Q96643,OL275644A
Q96772,OL4472222A
Q96798,OL1739646A
Q96804,OL2314243A
Q96912,OL61112A
Q97086,OL1893079A
Q97136,OL1990436A
Q97142,OL181777A
Q97143,OL613923A
Q97252,OL4021133A
Q97253,OL154565A
Q97372,OL136664A
Q97472,OL4825510A
Q97516,OL1577253A
Q97582,OL7419738A
Q97705,OL5513507A
Q97730,OL150548A
Q98457,OL4927237A
Q98521,OL2023343A
Q98663,OL4679266A
Q99156,OL152265A
Q99204,OL5043967A
Q100035,OL165049A
Q100901,OL790185A
Q101015,OL149196A
Q101170,OL929226A
Q101184,OL6876433A
Q65613,OL2315476A
Q65791,OL1036816A
Q66031,OL169113A
Q66135,OL121623A
Q66290,OL1113346A
Q66292,OL1756590A
Q66348,OL150228A
Q66605,OL861450A
Q66787,OL618679A
Q66950,OL67297A
Q67054,OL1833660A
Q67076,OL113377A
Q67101,OL6006557A
Q67110,OL2500022A
Q59188,OL122279A
Q60074,OL1950A
Q60091,OL2094572A
Q60298,OL280273A
Q60644,OL49397A
Q60884,OL145313A
Q60946,OL1570187A
Q61067,OL160800A
Q61073,OL644295A
Q61078,OL25218A
Q61110,OL6353392A
Q61163,OL20437A
Q61412,OL1193905A
Q61555,OL6710A
Q61558,OL1226435A
Q61627,OL25186A
Q61699,OL182660A
Q61712,OL5121941A
Q61863,OL71166A
Q61970,OL592167A
Q62115,OL139614A
Q62126,OL785191A
Q62188,OL164994A
Q62977,OL4322268A
Q63170,OL759906A
Q63458,OL704150A
Q63460,OL5197362A
Q63484,OL1621976A
Q63571,OL115084A
Q63617,OL559654A
Q63699,OL116161A
Q63876,OL476925A
Q63928,OL916492A
Q64278,OL694254A
Q64489,OL153868A
Q64653,OL2314007A
Q64661,OL347909A
Q65153,OL5378550A
Q65221,OL132876A
Q65378,OL2054780A
Q446708,OL1249019A
Q449734,OL575987A
Q454388,OL1389475A
Q455968,OL257486A
Q459496,OL6972642A
Q460109,OL4287656A
Q461063,OL6170641A
Q468099,OL3878170A
Q485247,OL4495208A
Q504923,OL23360A
Q548345,OL234170A
Q553449,OL232262A
Q560649,OL89101A
Q576143,OL368782A
Q613537,OL298665A
Q614869,OL89399A
Q673567,OL24453A
Q680728,OL32800A
Q687428,OL1608198A
Q720199,OL66727A
Q727717,OL4280957A
Q743162,OL1519709A
Q779891,OL5009512A
Q919515,OL486298A
Q932554,OL2860890A
Q963015,OL341872A
Q982039,OL274954A
Q983233,OL73644A
Q1044329,OL6479113A
Q1065216,OL1296461A
Q1096331,OL4782133A
Q1136761,OL653284A
Q1174815,OL20122A
Q1185256,OL51138A
Q108592,OL634325A
Q112160,OL4970520A
Q141114,OL332068A
Q159552,OL115567A
Q354540,OL1019486A
Q356856,OL41933A
Q467404,OL1392680A
Q474796,OL5286798A
Q699022,OL78042A
Q706375,OL6941733A
Q965375,OL3956452A
Q1551385,OL51559A
Q1871835,OL2441855A
Q3010458,OL4762186A
Q3121614,OL5903841A
Q3448937,OL8992764A
Q4190529,OL1744987A
Q4538004,OL1543684A
Q4723885,OL6516969A
Q5079893,OL222546A
Q5085474,OL129603A
Q5237171,OL1009474A
Q67201,OL155651A
Q73938,OL2603763A
Q79034,OL998763A
Q79131,OL5190223A
Q102597,OL4821608A
Q102657,OL4006211A
Q102851,OL143103A
Q102852,OL144255A
Q102896,OL2135340A
Q102905,OL272672A
Q103140,OL1033535A
Q103285,OL74613A
Q103488,OL268755A
Q103571,OL2526669A
Q103584,OL2507916A
Q104233,OL5293528A
Q104297,OL5756905A
Q104348,OL362924A
Q104688,OL5292369A
Q104804,OL6785763A
Q104952,OL2421120A
Q105172,OL1835912A
Q105386,OL2313667A
Q105627,OL5001520A
Q106022,OL1829829A
Q106029,OL6465187A
Q106126,OL1123771A
Q106236,OL2253635A
Q106309,OL4513054A
Q106598,OL467062A
Q106603,OL1913289A
Q106610,OL136125A
Q106611,OL1417551A
Q106763,OL294501A
Q113758,OL6632492A
Q123080,OL127400A
Q153911,OL1397622A
Q180339,OL1473355A
Q192931,OL557394A
Q3355,OL1070901A
Q63209,OL1111548A
Q39246,OL35793A
Q39454,OL4916018A
Q39607,OL140348A
Q39658,OL117105A
Q39691,OL552830A
Q39789,OL319630A
Q39837,OL31013A
Q39963,OL444073A
Q39978,OL236073A
Q40116,OL436837A
Q40197,OL217836A
Q40319,OL4378105A
Q40640,OL24137A
Q40645,OL141572A
Q41142,OL531954A
Q41155,OL295826A
Q41239,OL437627A
Q41309,OL403805A
Q41457,OL2343339A
Q41513,OL41961A
Q223985,OL4452479A
Q292480,OL75732A
Q307277,OL1000162A
Q310155,OL21718A
Q311854,OL44391A
Q316083,OL308134A
Q348377,OL890198A
Q368976,OL2509672A
Q380824,OL4479545A
Q437356,OL2588353A
Q460366,OL22028A
Q462604,OL334429A
Q468618,OL47757A
Q490961,OL4368030A
Q510281,OL2608939A
Q510320,OL4416468A
Q529148,OL2503092A
Q611828,OL25549A
Q732695,OL160154A
Q867584,OL2507775A
Q1057041,OL116491A
Q1094837,OL4483550A
Q1291915,OL500970A
Q1297362,OL790340A
Q1507369,OL1841036A
Q1859470,OL1933228A
Q1914152,OL165057A
Q1953018,OL3185594A
Q2266390,OL6501270A
Q2318711,OL4476439A
Q2342103,OL1811812A
Q2417669,OL5604767A
Q2535381,OL340740A
Q2579425,OL2570949A
Q2632886,OL5230286A
Q2736087,OL1383494A
Q2835213,OL2437732A
Q2871081,OL72694A
Q2958916,OL1168407A
Q2994808,OL6345202A
Q3060064,OL5480222A
Q3089653,OL6647435A
Q3098976,OL164463A
Q3101568,OL1855372A
Q3302279,OL2046994A
Q3370688,OL1937488A
Q3526479,OL2434020A
Q3635656,OL2837A
Q3635724,OL6535A
Q1678210,OL4487929A
Q1678991,OL2528578A
Q1682148,OL4666244A
Q1689826,OL432681A
Q1690860,OL6308038A
Q1694390,OL6387806A
Q1705496,OL6592590A
Q1706029,OL4476347A
Q1722859,OL353536A
Q1732148,OL151984A
Q1793655,OL133876A
Q1875068,OL5172506A
Q78236,OL149873A
Q84370,OL4821467A
Q125674,OL2274194A
Q211029,OL141176A
Q322782,OL403364A
Q354534,OL18944A
Q442048,OL431924A
Q486882,OL21039A
Q677706,OL26894A
Q699428,OL1253787A
Q725248,OL215831A
Q825140,OL479406A
Q1252037,OL474884A
Q1350154,OL138784A
Q1415365,OL924919A
Q1565413,OL80090A
Q2375353,OL2588286A
Q2498968,OL182337A
Q2741203,OL18122A
Q2826927,OL1515186A
Q3081495,OL1807038A
Q3140184,OL5610152A
Q3142058,OL2075401A
Q3188330,OL5429400A
Q3373873,OL1274332A
Q3437583,OL6785042A
Q3897695,OL1719357A
Q4454882,OL770959A
Q4693039,OL3452474A
Q4795281,OL1399069A
Q5107483,OL10586899A
Q6167020,OL25100A
Q6178686,OL1433993A
Q6455787,OL2138565A
Q6539107,OL1308939A
Q6722,OL327681A
Q44461,OL236174A
Q65130,OL2251902A
Q71473,OL2770864A
Q71624,OL1191891A
Q71714,OL7212925A
Q71947,OL151527A
Q72334,OL6784512A
Q72653,OL24452A
Q72831,OL492696A
Q74569,OL2623139A
Q75236,OL370343A
Q75259,OL131084A
Q76335,OL4834336A
Q76414,OL238268A
Q76498,OL296646A
Q76539,OL70788A
Q76938,OL1266705A
Q76949,OL3091653A
Q77481,OL192916A
Q78174,OL904980A
Q78255,OL2302691A
Q82349,OL6761792A
Q85875,OL1179750A
Q86407,OL325252A
Q86417,OL3168890A
Q89330,OL59790A
Q89617,OL53199A
Q91059,OL2627731A
Q92152,OL6829488A
Q92775,OL61864A
Q93610,OL2819448A
Q93620,OL1425963A
Q93714,OL57366A
Q94246,OL1301915A
Q95127,OL475982A
Q96331,OL5909174A
Q96343,OL1841891A
Q96941,OL3169347A
Q97228,OL3198592A
Q97832,OL215759A
Q97894,OL5035215A
Q98812,OL197550A
Q98925,OL2317423A
Q99133,OL4587367A
Q101012,OL1578531A
Q102071,OL279921A
Q34091,OL2703513A
Q41523,OL58120A
Q41566,OL449981A
Q41580,OL1479386A
Q41608,OL2890272A
Q41617,OL4155123A
Q41656,OL1756913A
Q41683,OL62641A
Q41866,OL3765308A
Q42028,OL691817A
Q42156,OL18539A
Q42247,OL1163003A
Q42458,OL3908424A
Q42596,OL2532620A
Q42827,OL401641A
Q43182,OL70020A
Q43216,OL269978A
Q43258,OL122515A
Q43347,OL2659024A
Q43416,OL7472608A
Q43423,OL2549498A
Q43440,OL4280775A
Q43459,OL821316A
Q43689,OL36750A
Q90720,OL987780A
Q91389,OL688817A
Q91904,OL2087203A
Q92628,OL1860376A
Q94765,OL113449A
Q95241,OL296641A
Q96230,OL2146024A
Q97211,OL5258937A
Q97536,OL2379087A
Q98434,OL5148258A
Q98630,OL5826150A
Q100116,OL1988499A
Q100327,OL2313435A
Q101806,OL4794232A
Q104450,OL2561339A
Q105107,OL2034387A
Q106912,OL4471540A
Q107522,OL1677878A
Q107719,OL6704741A
Q109575,OL863807A
Q110345,OL2506815A
Q110436,OL1394244A
Q112919,OL1634658A
Q113512,OL2239655A
Q115371,OL5986663A
Q118141,OL1988090A
Q118342,OL3135251A
Q119173,OL5794584A
Q119636,OL4267126A
Q119992,OL5650065A
Q121559,OL323937A
Q70166,OL237523A
Q76409,OL31084A
Q84238,OL4345625A
Q86514,OL300960A
Q110126,OL6479390A
Q117455,OL1416535A
Q122315,OL9014941A
Q124589,OL6769210A
Q131112,OL184025A
Q167877,OL1055980A
Q179516,OL555167A
Q193156,OL448116A
Q205456,OL3196160A
Q233479,OL576511A
Q234122,OL447094A
Q246931,OL232789A
Q254820,OL388512A
Q254983,OL5854950A
Q266611,OL2812325A
Q270707,OL1910551A
Q273371,OL218844A
Q288477,OL45841A
Q290581,OL1157202A
Q296609,OL3485184A
Q310950,OL656393A
Q311697,OL185413A
Q313466,OL32884A
Q320984,OL2799214A
Q331491,OL533490A
Q333653,OL5313433A
Q336943,OL690852A
Q339050,OL31864A
Q368206,OL56923A
Q378878,OL218444A
Q379679,OL196079A
Q66276,OL1987161A
Q67936,OL1629572A
Q67970,OL3171496A
Q68125,OL2943088A
Q68202,OL201082A
Q68893,OL541678A
Q69339,OL26681A
Q109857751,OL2029461A
Q45037,OL561656A
Q45245,OL160134A
Q49285,OL241616A
Q55767,OL24950A
Q55993,OL6976619A
Q57971,OL2704045A
Q59152,OL6605325A
Q59675,OL3213157A
Q61522,OL1425869A
Q61597,OL358502A
Q61629,OL1282595A
Q62073,OL2645254A
Q62950,OL5000776A
Q63055,OL860380A
Q63193,OL47103A
